ticker,run_date,prediction_date,horizon,predicted,naive,actual,ae_gru,ae_naive,direction_correct
NEIC,2026-05-15,2026-05-29,14,1329.09,1990.0,1900.0,570.9100000000001,90.0,True
NSBC,2026-05-15,2026-05-25,10,14837.93,14100.0,18000.0,3162.0699999999997,3900.0,True
NSBC,2026-05-15,2026-05-26,11,14968.54,14100.0,18000.0,3031.459999999999,3900.0,True
NSBC,2026-05-15,2026-05-28,13,15102.99,14100.0,18000.0,2897.01,3900.0,True
NSBC,2026-05-15,2026-05-29,14,15241.45,14100.0,17980.0,2738.5499999999993,3880.0,True
NTLC,2026-05-15,2026-05-25,10,11776.6,11600.0,13005.0,1228.3999999999996,1405.0,True
NTLC,2026-05-15,2026-05-26,11,11798.85,11600.0,13005.0,1206.1499999999996,1405.0,True
NTLC,2026-05-15,2026-05-28,13,11820.81,11600.0,13005.0,1184.1900000000005,1405.0,True
ONTBF,2026-05-15,2026-05-29,14,2706.01,2750.0,2850.0,143.98999999999978,100.0,False
ORAC,2026-05-15,2026-05-25,10,14996.22,15000.0,15550.0,553.7800000000007,550.0,False
ORAC,2026-05-15,2026-05-26,11,14994.25,15000.0,15700.0,705.75,700.0,False
ORAC,2026-05-15,2026-05-28,13,14992.3,15000.0,15700.0,707.7000000000007,700.0,False
ORAC,2026-05-15,2026-05-29,14,14990.37,15000.0,16000.0,1009.6299999999992,1000.0,False
ORGT,2026-05-15,2026-05-25,10,2601.93,2575.0,2700.0,98.07000000000016,125.0,True
STAC,2026-05-15,2026-05-29,14,1674.67,2795.0,2885.0,1210.33,90.0,False
TTLC,2026-05-15,2026-05-25,10,2942.91,2995.0,2875.0,67.90999999999985,120.0,True
TTLC,2026-05-15,2026-05-26,11,2937.29,2995.0,2870.0,67.28999999999996,125.0,True
TTLC,2026-05-15,2026-05-28,13,2931.74,2995.0,2870.0,61.73999999999978,125.0,True
TTLC,2026-05-15,2026-05-29,14,2926.25,2995.0,2880.0,46.25,115.0,True
TTLS,2026-05-15,2026-05-25,10,2888.39,3025.0,3195.0,306.6100000000001,170.0,False
TTLS,2026-05-15,2026-05-26,11,2876.53,3025.0,3200.0,323.4699999999998,175.0,False
TTLS,2026-05-15,2026-05-28,13,2865.18,3025.0,3200.0,334.82000000000016,175.0,False
TTLS,2026-05-15,2026-05-29,14,2854.29,3025.0,3300.0,445.71000000000004,275.0,False
UNLC,2026-05-15,2026-05-25,10,64002.91,60295.0,59000.0,5002.9100000000035,1295.0,False
UNLC,2026-05-15,2026-05-26,11,64665.79,60295.0,56205.0,8460.79,4090.0,False
NEIC,2026-05-11,2026-05-25,14,1255.28,1745.0,1990.0,734.72,245.0,False
PALC,2026-05-15,2026-05-29,14,8075.2,7800.0,7995.0,80.19999999999982,195.0,True
SAFC,2026-05-15,2026-05-25,10,1646.87,3995.0,3700.0,2053.13,295.0,True
SAFC,2026-05-15,2026-05-26,11,1495.61,3995.0,3600.0,2104.3900000000003,395.0,True
SAFC,2026-05-15,2026-05-28,13,1397.24,3995.0,3600.0,2202.76,395.0,True
SAFC,2026-05-15,2026-05-29,14,1331.93,3995.0,3600.0,2268.0699999999997,395.0,True
SDSC,2026-05-15,2026-05-25,10,1758.38,1785.0,1700.0,58.38000000000011,85.0,True
SDSC,2026-05-15,2026-05-26,11,1755.48,1785.0,1690.0,65.48000000000002,95.0,True
SDSC,2026-05-15,2026-05-28,13,1752.68,1785.0,1690.0,62.680000000000064,95.0,True
SDSC,2026-05-15,2026-05-29,14,1749.96,1785.0,1750.0,0.03999999999996362,35.0,True
SEMC,2026-05-15,2026-05-25,10,1436.91,1580.0,1485.0,48.08999999999992,95.0,True
SEMC,2026-05-15,2026-05-26,11,1422.53,1580.0,1415.0,7.529999999999973,165.0,True
UNLC,2026-05-15,2026-05-28,13,65328.49,60295.0,56205.0,9123.489999999998,4090.0,False
SNTS,2026-05-15,2026-05-25,10,28760.72,28950.0,28500.0,260.72000000000116,450.0,True
SNTS,2026-05-15,2026-05-26,11,28739.09,28950.0,28450.0,289.09000000000015,500.0,True
SNTS,2026-05-15,2026-05-28,13,28717.6,28950.0,28450.0,267.59999999999854,500.0,True
SNTS,2026-05-15,2026-05-29,14,28696.2,28950.0,28200.0,496.2000000000007,750.0,True
SOGC,2026-05-15,2026-05-25,10,7551.18,7450.0,7390.0,161.1800000000003,60.0,False
SOGC,2026-05-15,2026-05-26,11,7567.17,7450.0,7395.0,172.17000000000007,55.0,False
SOGC,2026-05-15,2026-05-28,13,7583.07,7450.0,7395.0,188.0699999999997,55.0,False
SOGC,2026-05-15,2026-05-29,14,7598.87,7450.0,7380.0,218.8699999999999,70.0,False
SPHC,2026-05-15,2026-05-25,10,6958.25,7000.0,6945.0,13.25,55.0,True
SPHC,2026-05-15,2026-05-26,11,6952.03,7000.0,6945.0,7.029999999999745,55.0,True
SPHC,2026-05-15,2026-05-28,13,6945.87,7000.0,6945.0,0.8699999999998909,55.0,True
SPHC,2026-05-15,2026-05-29,14,6939.75,7000.0,6995.0,55.25,5.0,True
STAC,2026-05-15,2026-05-25,10,1898.52,2795.0,2900.0,1001.48,105.0,False
STAC,2026-05-15,2026-05-26,11,1806.5,2795.0,3115.0,1308.5,320.0,False
STAC,2026-05-15,2026-05-28,13,1733.58,2795.0,3115.0,1381.42,320.0,False
UNLC,2026-05-15,2026-05-29,14,65990.86,60295.0,56300.0,9690.86,3995.0,False
UNXC,2026-05-15,2026-05-25,10,1773.97,1840.0,1795.0,21.029999999999973,45.0,True
UNXC,2026-05-15,2026-05-26,11,1765.52,1840.0,1780.0,14.480000000000018,60.0,True
UNXC,2026-05-15,2026-05-28,13,1757.15,1840.0,1780.0,22.84999999999991,60.0,True
UNXC,2026-05-15,2026-05-29,14,1748.84,1840.0,1770.0,21.160000000000082,70.0,True
ABJC,2026-05-16,2026-05-25,9,2685.56,2850.0,2875.0,189.44000000000005,25.0,False
NEIC,2026-05-11,2026-05-26,15,1224.83,1745.0,1900.0,675.1700000000001,155.0,False
NSBC,2026-05-11,2026-05-25,14,15154.07,14010.0,18000.0,2845.9300000000003,3990.0,True
CIEC,2026-05-15,2026-06-01,17,2861.69,3300.0,4150.0,1288.31,850.0,False
ECOC,2026-05-15,2026-06-01,17,16163.67,16300.0,16290.0,126.32999999999993,10.0,True
BICB,2026-05-16,2026-05-25,9,5048.79,5200.0,5225.0,176.21000000000004,25.0,False
BICB,2026-05-16,2026-05-26,10,5038.66,5200.0,5190.0,151.34000000000015,10.0,True
BOAN,2026-05-16,2026-05-25,9,3431.91,3445.0,3730.0,298.09000000000015,285.0,False
BOAN,2026-05-16,2026-05-26,10,3433.55,3445.0,3740.0,306.4499999999998,295.0,False
BOAN,2026-05-16,2026-05-28,12,3435.19,3445.0,3740.0,304.80999999999995,295.0,False
BOAN,2026-05-16,2026-05-29,13,3436.85,3445.0,3730.0,293.1500000000001,285.0,False
BOAS,2026-05-16,2026-05-25,9,6951.96,7595.0,7990.0,1038.04,395.0,False
BOAS,2026-05-16,2026-05-26,10,6871.95,7595.0,7745.0,873.0500000000002,150.0,False
BOAS,2026-05-16,2026-05-28,12,6795.78,7595.0,7745.0,949.2200000000003,150.0,False
BOAS,2026-05-16,2026-05-29,13,6723.25,7595.0,7700.0,976.75,105.0,False
CABC,2026-05-16,2026-05-25,9,4613.54,3495.0,3585.0,1028.54,90.0,True
CABC,2026-05-16,2026-05-26,10,4899.45,3495.0,3700.0,1199.4499999999998,205.0,True
CABC,2026-05-16,2026-05-28,12,5236.08,3495.0,3700.0,1536.08,205.0,True
CABC,2026-05-16,2026-05-29,13,5640.85,3495.0,3750.0,1890.8500000000004,255.0,True
CBIBF,2026-05-16,2026-05-25,9,16135.21,19905.0,20700.0,4564.790000000001,795.0,False
CBIBF,2026-05-16,2026-05-26,10,15910.08,19905.0,21465.0,5554.92,1560.0,False
CBIBF,2026-05-16,2026-05-28,12,15706.53,19905.0,21465.0,5758.469999999999,1560.0,False
CBIBF,2026-05-16,2026-05-29,13,15519.85,19905.0,21495.0,5975.15,1590.0,False
CFAC,2026-05-16,2026-05-25,9,1389.87,1555.0,1485.0,95.13000000000011,70.0,True
CFAC,2026-05-16,2026-05-26,10,1371.87,1555.0,1485.0,113.13000000000011,70.0,True
CFAC,2026-05-16,2026-05-28,12,1354.18,1555.0,1485.0,130.81999999999994,70.0,True
CFAC,2026-05-16,2026-05-29,13,1336.83,1555.0,1485.0,148.17000000000007,70.0,True
SNTS,2026-05-15,2026-06-01,17,28674.88,28950.0,28450.0,224.88000000000102,500.0,True
SOGC,2026-05-15,2026-06-01,17,7614.57,7450.0,7485.0,129.5699999999997,35.0,True
SPHC,2026-05-15,2026-06-01,17,6933.69,7000.0,7250.0,316.3100000000004,250.0,False
STAC,2026-05-15,2026-06-01,17,1625.74,2795.0,3100.0,1474.26,305.0,False
TTLC,2026-05-15,2026-06-01,17,2920.84,2995.0,2885.0,35.840000000000146,110.0,True
TTLS,2026-05-15,2026-06-01,17,2843.82,3025.0,3350.0,506.17999999999984,325.0,False
UNLC,2026-05-15,2026-06-01,17,66652.71,60295.0,57005.0,9647.710000000006,3290.0,False
UNXC,2026-05-15,2026-06-01,17,1740.6,1840.0,1790.0,49.40000000000009,50.0,True
ABJC,2026-05-16,2026-05-26,10,2662.62,2850.0,2880.0,217.3800000000001,30.0,False
ABJC,2026-05-16,2026-05-28,12,2640.49,2850.0,2880.0,239.51000000000022,30.0,False
ABJC,2026-05-16,2026-05-29,13,2619.11,2850.0,3000.0,380.8899999999999,150.0,False
BICB,2026-05-16,2026-05-28,12,5029.79,5200.0,5190.0,160.21000000000004,10.0,True
BICB,2026-05-16,2026-05-29,13,5022.05,5200.0,5200.0,177.94999999999982,0.0,True
BICC,2026-05-16,2026-05-25,9,25056.0,26450.0,27000.0,1944.0,550.0,False
BICC,2026-05-16,2026-05-26,10,24897.02,26450.0,27500.0,2602.9799999999996,1050.0,False
BICC,2026-05-16,2026-05-28,12,24742.87,26450.0,27500.0,2757.130000000001,1050.0,False
NSBC,2026-05-11,2026-05-26,15,15294.1,14010.0,18000.0,2705.8999999999996,3990.0,True
NTLC,2026-05-11,2026-05-25,14,11956.85,11650.0,13005.0,1048.1499999999996,1355.0,True
NTLC,2026-05-11,2026-05-26,15,11977.09,11650.0,13005.0,1027.9099999999999,1355.0,True
ONTBF,2026-05-11,2026-05-25,14,2721.29,2760.0,2850.0,128.71000000000004,90.0,False
ONTBF,2026-05-11,2026-05-26,15,2717.39,2760.0,2855.0,137.61000000000013,95.0,False
ORAC,2026-05-11,2026-05-25,14,14921.65,14920.0,15550.0,628.3500000000004,630.0,True
ORAC,2026-05-11,2026-05-26,15,14920.47,14920.0,15700.0,779.5300000000007,780.0,True
ORGT,2026-05-11,2026-05-25,14,2602.77,2550.0,2700.0,97.23000000000002,150.0,True
ORGT,2026-05-11,2026-05-26,15,2601.0,2550.0,2740.0,139.0,190.0,True
PALC,2026-05-11,2026-05-25,14,8072.71,7800.0,7680.0,392.71000000000004,120.0,False
PALC,2026-05-11,2026-05-26,15,8100.88,7800.0,7800.0,300.8800000000001,0.0,False
SAFC,2026-05-11,2026-05-25,14,1430.14,3500.0,3700.0,2269.8599999999997,200.0,False
SAFC,2026-05-11,2026-05-26,15,1376.57,3500.0,3600.0,2223.4300000000003,100.0,False
SDSC,2026-05-11,2026-05-25,14,1721.26,1745.0,1700.0,21.25999999999999,45.0,True
SDSC,2026-05-11,2026-05-26,15,1718.96,1745.0,1690.0,28.960000000000036,55.0,True
SEMC,2026-05-11,2026-05-25,14,1368.72,1525.0,1485.0,116.27999999999997,40.0,True
BICC,2026-05-16,2026-05-29,13,24593.37,26450.0,27895.0,3301.630000000001,1445.0,False
TTLC,2026-05-12,2026-05-28,16,2791.71,2850.0,2870.0,78.28999999999996,20.0,False
TTLS,2026-05-12,2026-05-25,13,2828.78,2900.0,3195.0,366.2199999999998,295.0,False
TTLS,2026-05-12,2026-05-26,14,2819.36,2900.0,3200.0,380.6399999999999,300.0,False
FTSC,2026-05-13,2026-05-26,13,2316.12,2240.0,2300.0,16.11999999999989,60.0,True
FTSC,2026-05-13,2026-05-28,15,2325.91,2240.0,2300.0,25.909999999999854,60.0,True
FTSC,2026-05-13,2026-05-29,16,2335.72,2240.0,2255.0,80.7199999999998,15.0,True
UNLC,2026-05-10,2026-05-25,15,63295.17,56000.0,59000.0,4295.169999999998,3000.0,True
UNXC,2026-05-10,2026-05-25,15,1722.06,1805.0,1795.0,72.94000000000005,10.0,True
ABJC,2026-05-11,2026-05-25,14,2703.2,2975.0,2875.0,171.80000000000018,100.0,True
ABJC,2026-05-11,2026-05-26,15,2679.69,2975.0,2880.0,200.30999999999995,95.0,True
BICB,2026-05-11,2026-05-25,14,5022.76,5225.0,5225.0,202.23999999999978,0.0,True
BICB,2026-05-11,2026-05-26,15,5015.91,5225.0,5190.0,174.09000000000015,35.0,True
BICC,2026-05-11,2026-05-25,14,24221.11,26000.0,27000.0,2778.8899999999994,1000.0,False
BICC,2026-05-11,2026-05-26,15,24086.76,26000.0,27500.0,3413.2400000000016,1500.0,False
SEMC,2026-05-11,2026-05-26,15,1355.96,1525.0,1415.0,59.039999999999964,110.0,True
SGBC,2026-05-11,2026-05-25,14,33888.19,34500.0,36000.0,2111.8099999999977,1500.0,False
SGBC,2026-05-11,2026-05-26,15,33860.97,34500.0,36600.0,2739.029999999999,2100.0,False
SHEC,2026-05-11,2026-05-25,14,1562.74,1945.0,1935.0,372.26,10.0,True
SHEC,2026-05-11,2026-05-26,15,1539.17,1945.0,1910.0,370.8299999999999,35.0,True
SIBC,2026-05-11,2026-05-25,14,6407.93,7095.0,8160.0,1752.0699999999997,1065.0,False
SIBC,2026-05-11,2026-05-26,15,6356.18,7095.0,7700.0,1343.8199999999997,605.0,False
SICC,2026-05-11,2026-05-25,14,4136.61,4290.0,4400.0,263.3900000000003,110.0,False
STAC,2026-05-12,2026-05-25,13,1665.88,2515.0,2900.0,1234.12,385.0,False
STAC,2026-05-12,2026-05-26,14,1618.81,2515.0,3115.0,1496.19,600.0,False
STAC,2026-05-12,2026-05-28,16,1577.81,2515.0,3115.0,1537.19,600.0,False
TTLC,2026-05-12,2026-05-25,13,2798.89,2850.0,2875.0,76.11000000000013,25.0,False
TTLC,2026-05-12,2026-05-26,14,2795.28,2850.0,2870.0,74.7199999999998,20.0,False
CIEC,2026-05-13,2026-05-25,12,2926.79,3295.0,4040.0,1113.21,745.0,False
CIEC,2026-05-13,2026-05-26,13,2901.76,3295.0,4010.0,1108.2399999999998,715.0,False
CIEC,2026-05-13,2026-05-28,15,2878.57,3295.0,4010.0,1131.4299999999998,715.0,False
CIEC,2026-05-13,2026-05-29,16,2856.99,3295.0,4055.0,1198.0100000000002,760.0,False
ECOC,2026-05-13,2026-05-25,12,16237.37,16200.0,16300.0,62.6299999999992,100.0,True
ECOC,2026-05-13,2026-05-26,13,16223.33,16200.0,16300.0,76.67000000000007,100.0,True
ECOC,2026-05-13,2026-05-28,15,16209.43,16200.0,16300.0,90.56999999999971,100.0,True
ECOC,2026-05-13,2026-05-29,16,16195.66,16200.0,16300.0,104.34000000000015,100.0,False
ETIT,2026-05-13,2026-05-25,12,25.53,30.0,30.0,4.469999999999999,0.0,True
ETIT,2026-05-13,2026-05-26,13,25.11,30.0,29.0,3.8900000000000006,1.0,True
ETIT,2026-05-13,2026-05-28,15,24.72,30.0,29.0,4.280000000000001,1.0,True
ETIT,2026-05-13,2026-05-29,16,24.36,30.0,30.0,5.640000000000001,0.0,True
FTSC,2026-05-13,2026-05-25,12,2306.36,2240.0,2280.0,26.360000000000127,40.0,True
NEIC,2026-05-13,2026-05-25,12,1376.49,1890.0,1990.0,613.51,100.0,False
NEIC,2026-05-13,2026-05-26,13,1335.9,1890.0,1900.0,564.0999999999999,10.0,False
NEIC,2026-05-13,2026-05-28,15,1299.06,1890.0,1900.0,600.94,10.0,False
NEIC,2026-05-13,2026-05-29,16,1265.32,1890.0,1900.0,634.6800000000001,10.0,False
NSBC,2026-05-13,2026-05-25,12,14674.37,13810.0,18000.0,3325.629999999999,4190.0,True
NSBC,2026-05-13,2026-05-26,13,14800.22,13810.0,18000.0,3199.7800000000007,4190.0,True
NSBC,2026-05-13,2026-05-28,15,14929.69,13810.0,18000.0,3070.3099999999995,4190.0,True
NSBC,2026-05-13,2026-05-29,16,15062.96,13810.0,17980.0,2917.040000000001,4170.0,True
NTLC,2026-05-13,2026-05-25,12,11786.02,11700.0,13005.0,1218.9799999999996,1305.0,True
NTLC,2026-05-13,2026-05-26,13,11808.17,11700.0,13005.0,1196.83,1305.0,True
NTLC,2026-05-13,2026-05-28,15,11830.03,11700.0,13005.0,1174.9699999999993,1305.0,True
NTLC,2026-05-13,2026-05-29,16,11851.64,11700.0,12900.0,1048.3600000000006,1200.0,True
ONTBF,2026-05-13,2026-05-25,12,2667.16,2680.0,2850.0,182.84000000000015,170.0,False
ONTBF,2026-05-13,2026-05-26,13,2663.94,2680.0,2855.0,191.05999999999995,175.0,False
ONTBF,2026-05-13,2026-05-28,15,2660.77,2680.0,2855.0,194.23000000000002,175.0,False
ONTBF,2026-05-13,2026-05-29,16,2657.64,2680.0,2850.0,192.36000000000013,170.0,False
ORAC,2026-05-13,2026-05-25,12,15007.24,15050.0,15550.0,542.7600000000002,500.0,False
ORAC,2026-05-13,2026-05-26,13,15005.15,15050.0,15700.0,694.8500000000004,650.0,False
ORAC,2026-05-13,2026-05-28,15,15003.08,15050.0,15700.0,696.9200000000001,650.0,False
BICB,2026-05-14,2026-05-25,11,5037.92,5220.0,5225.0,187.07999999999993,5.0,False
BICB,2026-05-14,2026-05-26,12,5029.15,5220.0,5190.0,160.85000000000036,30.0,True
BICB,2026-05-14,2026-05-28,14,5021.49,5220.0,5190.0,168.51000000000022,30.0,True
BICB,2026-05-14,2026-05-29,15,5014.8,5220.0,5200.0,185.19999999999982,20.0,True
BICC,2026-05-14,2026-05-25,11,24806.81,26400.0,27000.0,2193.1899999999987,600.0,False
BICC,2026-05-14,2026-05-26,12,24655.34,26400.0,27500.0,2844.66,1100.0,False
BICC,2026-05-14,2026-05-28,14,24508.41,26400.0,27500.0,2991.59,1100.0,False
BICC,2026-05-14,2026-05-29,15,24365.84,26400.0,27895.0,3529.16,1495.0,False
BNBC,2026-05-14,2026-05-25,11,1579.63,1590.0,1500.0,79.63000000000011,90.0,True
NTLC,2026-05-12,2026-05-26,14,11804.51,11150.0,13005.0,1200.4899999999998,1855.0,True
NTLC,2026-05-12,2026-05-28,16,11826.41,11150.0,13005.0,1178.5900000000001,1855.0,True
ONTBF,2026-05-12,2026-05-25,13,2690.73,2700.0,2850.0,159.26999999999998,150.0,False
ONTBF,2026-05-12,2026-05-26,14,2687.22,2700.0,2855.0,167.7800000000002,155.0,False
ONTBF,2026-05-12,2026-05-28,16,2683.76,2700.0,2855.0,171.23999999999978,155.0,False
ORAC,2026-05-12,2026-05-25,13,14981.45,15100.0,15550.0,568.5499999999993,450.0,False
ORAC,2026-05-12,2026-05-26,14,14979.63,15100.0,15700.0,720.3700000000008,600.0,False
ORAC,2026-05-12,2026-05-28,16,14977.85,15100.0,15700.0,722.1499999999996,600.0,False
ORGT,2026-05-12,2026-05-25,13,2661.89,2740.0,2700.0,38.11000000000013,40.0,True
NEIC,2026-05-12,2026-05-26,14,1283.66,1850.0,1900.0,616.3399999999999,50.0,False
NEIC,2026-05-12,2026-05-28,16,1251.06,1850.0,1900.0,648.94,50.0,False
NSBC,2026-05-12,2026-05-25,13,14875.65,13850.0,18000.0,3124.3500000000004,4150.0,True
NSBC,2026-05-12,2026-05-26,14,15007.38,13850.0,18000.0,2992.620000000001,4150.0,True
NSBC,2026-05-12,2026-05-28,16,15142.99,13850.0,18000.0,2857.01,4150.0,True
NTLC,2026-05-12,2026-05-25,13,11782.32,11150.0,13005.0,1222.6800000000003,1855.0,True
ORGT,2026-05-12,2026-05-26,14,2660.05,2740.0,2740.0,79.94999999999982,0.0,True
ORGT,2026-05-12,2026-05-28,16,2658.25,2740.0,2740.0,81.75,0.0,True
PALC,2026-05-12,2026-05-25,13,8043.19,7800.0,7680.0,363.1899999999996,120.0,False
PALC,2026-05-12,2026-05-26,14,8071.35,7800.0,7800.0,271.35000000000036,0.0,False
ORAC,2026-05-13,2026-05-29,16,15001.04,15050.0,16000.0,998.9599999999991,950.0,False
ORGT,2026-05-13,2026-05-25,12,2695.58,2740.0,2700.0,4.420000000000073,40.0,True
ORGT,2026-05-13,2026-05-26,13,2693.67,2740.0,2740.0,46.32999999999993,0.0,True
ORGT,2026-05-13,2026-05-28,15,2691.82,2740.0,2740.0,48.179999999999836,0.0,True
ORGT,2026-05-13,2026-05-29,16,2690.0,2740.0,2735.0,45.0,5.0,True
PALC,2026-05-13,2026-05-25,12,8043.95,7850.0,7680.0,363.9499999999998,170.0,False
ABJC,2026-05-14,2026-05-25,11,2681.5,2850.0,2875.0,193.5,25.0,False
ABJC,2026-05-14,2026-05-26,12,2658.82,2850.0,2880.0,221.17999999999984,30.0,False
ABJC,2026-05-14,2026-05-28,14,2636.88,2850.0,2880.0,243.1199999999999,30.0,False
ABJC,2026-05-14,2026-05-29,15,2615.66,2850.0,3000.0,384.34000000000015,150.0,False
PALC,2026-05-12,2026-05-28,16,8099.49,7800.0,7800.0,299.4899999999998,0.0,False
SAFC,2026-05-12,2026-05-25,13,1498.62,3485.0,3700.0,2201.38,215.0,False
SAFC,2026-05-12,2026-05-26,14,1428.22,3485.0,3600.0,2171.7799999999997,115.0,False
SAFC,2026-05-12,2026-05-28,16,1375.21,3485.0,3600.0,2224.79,115.0,False
SDSC,2026-05-12,2026-05-25,13,1694.32,1700.0,1700.0,5.680000000000064,0.0,True
SDSC,2026-05-12,2026-05-26,14,1692.4,1700.0,1690.0,2.400000000000091,10.0,True
SLBC,2026-05-14,2026-05-29,15,37446.95,37995.0,38945.0,1498.050000000003,950.0,False
SMBC,2026-05-14,2026-05-25,11,12241.3,12295.0,12895.0,653.7000000000007,600.0,False
BOAC,2026-05-13,2026-05-28,15,7603.3,8585.0,8825.0,1221.6999999999998,240.0,False
BOAC,2026-05-13,2026-05-29,16,7527.21,8585.0,8845.0,1317.79,260.0,False
BOAB,2026-05-13,2026-05-28,15,8141.96,9420.0,8900.0,758.04,520.0,True
BOAB,2026-05-13,2026-05-29,16,8058.6,9420.0,8930.0,871.3999999999996,490.0,True
BOABF,2026-05-13,2026-05-25,12,5296.14,5410.0,5440.0,143.85999999999967,30.0,False
BOABF,2026-05-13,2026-05-26,13,5283.32,5410.0,5500.0,216.6800000000003,90.0,False
BOABF,2026-05-13,2026-05-28,15,5270.8,5410.0,5500.0,229.19999999999982,90.0,False
BOABF,2026-05-13,2026-05-29,16,5258.54,5410.0,5600.0,341.46000000000004,190.0,False
BOAC,2026-05-13,2026-05-25,12,7771.93,8585.0,8870.0,1098.0699999999997,285.0,False
BOAC,2026-05-13,2026-05-26,13,7684.71,8585.0,8825.0,1140.29,240.0,False
BNBC,2026-05-14,2026-05-26,12,1583.03,1590.0,1495.0,88.02999999999997,95.0,True
BNBC,2026-05-14,2026-05-28,14,1586.52,1590.0,1495.0,91.51999999999998,95.0,True
BNBC,2026-05-14,2026-05-29,15,1590.1,1590.0,1585.0,5.099999999999909,5.0,False
BOAB,2026-05-14,2026-05-25,11,8325.97,9410.0,8950.0,624.0300000000007,460.0,True
BOAB,2026-05-14,2026-05-26,12,8232.94,9410.0,8900.0,667.0599999999995,510.0,True
BOAB,2026-05-14,2026-05-28,14,8144.91,9410.0,8900.0,755.0900000000001,510.0,True
BOAB,2026-05-14,2026-05-29,15,8061.42,9410.0,8930.0,868.5799999999999,480.0,True
BOABF,2026-05-14,2026-05-25,11,5293.46,5405.0,5440.0,146.53999999999996,35.0,False
BOABF,2026-05-14,2026-05-26,12,5280.71,5405.0,5500.0,219.28999999999996,95.0,False
BOABF,2026-05-14,2026-05-28,14,5268.24,5405.0,5500.0,231.76000000000022,95.0,False
BOABF,2026-05-14,2026-05-29,15,5256.04,5405.0,5600.0,343.96000000000004,195.0,False
BOAC,2026-05-14,2026-05-25,11,7769.83,8600.0,8870.0,1100.17,270.0,False
BOAC,2026-05-14,2026-05-26,12,7682.8,8600.0,8825.0,1142.1999999999998,225.0,False
BOAC,2026-05-14,2026-05-28,14,7601.55,8600.0,8825.0,1223.4499999999998,225.0,False
BOAC,2026-05-14,2026-05-29,15,7525.58,8600.0,8845.0,1319.42,245.0,False
BOAM,2026-05-14,2026-05-25,11,4502.76,4675.0,4990.0,487.2399999999998,315.0,False
SIBC,2026-05-14,2026-05-28,14,6509.56,7300.0,7700.0,1190.4399999999996,400.0,False
SIBC,2026-05-14,2026-05-29,15,6452.51,7300.0,7805.0,1352.4899999999998,505.0,False
SICC,2026-05-14,2026-05-25,11,4268.05,4380.0,4400.0,131.94999999999982,20.0,False
SICC,2026-05-14,2026-05-26,12,4248.97,4380.0,4390.0,141.02999999999975,10.0,False
SICC,2026-05-14,2026-05-28,14,4230.12,4380.0,4390.0,159.8800000000001,10.0,False
SICC,2026-05-14,2026-05-29,15,4211.59,4380.0,4380.0,168.40999999999985,0.0,True
SLBC,2026-05-14,2026-05-25,11,37549.87,37995.0,37945.0,395.1299999999974,50.0,True
SLBC,2026-05-14,2026-05-26,12,37515.06,37995.0,38010.0,494.9400000000023,15.0,False
SLBC,2026-05-14,2026-05-28,14,37480.8,37995.0,38010.0,529.1999999999971,15.0,False
SICC,2026-05-11,2026-05-26,15,4120.42,4290.0,4390.0,269.5799999999999,100.0,False
SLBC,2026-05-11,2026-05-25,14,37150.96,37500.0,37945.0,794.0400000000009,445.0,False
SLBC,2026-05-11,2026-05-26,15,37118.34,37500.0,38010.0,891.6600000000035,510.0,False
SMBC,2026-05-11,2026-05-25,14,11866.58,11995.0,12895.0,1028.42,900.0,False
SMBC,2026-05-11,2026-05-26,15,11856.6,11995.0,13000.0,1143.3999999999996,1005.0,False
SNTS,2026-05-11,2026-05-25,14,28647.55,28900.0,28500.0,147.54999999999927,400.0,True
SNTS,2026-05-11,2026-05-26,15,28626.41,28900.0,28450.0,176.40999999999985,450.0,True
SOGC,2026-05-11,2026-05-25,14,7554.17,7390.0,7390.0,164.17000000000007,0.0,False
SOGC,2026-05-11,2026-05-26,15,7570.15,7390.0,7395.0,175.14999999999964,5.0,True
SPHC,2026-05-11,2026-05-25,14,6985.01,7050.0,6945.0,40.01000000000022,105.0,True
SPHC,2026-05-11,2026-05-26,15,6978.58,7050.0,6945.0,33.57999999999993,105.0,True
STAC,2026-05-11,2026-05-25,14,1657.6,2660.0,2900.0,1242.4,240.0,False
STAC,2026-05-11,2026-05-26,15,1611.69,2660.0,3115.0,1503.31,455.0,False
TTLC,2026-05-11,2026-05-25,14,2721.73,2750.0,2875.0,153.26999999999998,125.0,False
